6.51803e-007,19640.785252027,13841.85341,9353.4505238743,7795.2125407666,4327.2861598829,3948.3125199695,4697.7911151055,3141.6703031705,3569.3388800561,4003.3589704597
6.51812e-007,18137.329651653,14656.608714132,9930.958390199,6562.4504756033,5355.6311724484,3920.1513697483,4303.3694291712,3706.3114581366,2908.1169365763,4299.1349754759
6.51822e-007,17417.755301534,15913.342655528,10651.07226085,7089.9942253676,4768.8399740759,3894.9687746379,4656.6966966662,4299.1077554918,2464.6130099404,3867.4619330091
6.51831e-007,17338.412390419,14101.931278454,10983.754959093,8516.2549990567,4219.2559248155,4278.4083211177,3902.368087482,3860.1163758376,3644.6326464508,3532.665610593
6.51841e-007,17057.780140548,12165.253275434,10740.552829381,7861.6025946891,5094.5177283542,3958.9787061665,3863.9986764296,3595.9439258388,3925.2080289267,3598.0545931663
6.5185e-007,15068.13490587,12273.537650657,11678.313763973,7530.743064206,4455.4196496711,4795.2460530617,3136.2177731548,3001.1315009996,3628.0162327201,3984.7284201301
6.51859e-007,16612.54720943,11848.222723997,11675.128081638,7962.0369119983,4417.8185641729,4603.5786681685,2948.6250143894,3493.2398647402,3909.0891884577,2990.843219843
6.51869e-007,17127.235133805,12323.716746127,11964.77251496,7722.8962772263,5355.9757881771,3863.1900738526,3457.7942362991,3759.7296778103,3835.7413973516,2558.3222217274
6.51878e-007,17861.924116013,11478.212874371,13227.869580124,6970.9450562903,5607.9878398524,3473.7447567479,3199.0402014968,4390.8353488938,4048.5112108117,2224.8955863373
6.51888e-007,18027.36735497,11862.428940997,11951.285294253,6404.1100981524,4904.1302300993,3962.6760110815,3634.7537550192,3804.0039516965,4112.8855606327,2363.2616524805
6.51897e-007,18406.785845749,13474.809915081,12093.179592161,7188.7093187636,4763.979839336,4114.4231637826,3822.440032752,3915.5361035154,2883.0160459581,2290.5865047367
6.51907e-007,18707.177492044,13978.822236602,12541.046500621,8123.9622808025,5682.4962666845,3893.2171843516,4583.5189368256,4761.3881000398,2550.7285000925,2616.3706912786
6.51916e-007,19361.095661383,13918.200325576,13810.021189907,8526.2128183196,5571.4376028953,4901.1511936534,3906.327377405,3880.87346313,2992.1076230276,2796.9609469191
6.51925e-007,20164.790324649,12149.152558929,14240.188497813,8479.2144832674,6162.924672919,5395.7864880238,3226.1241977801,3056.1212759197,3370.6266813615,3578.8802606405
