Measured unit,Wavelength (m)
612.4389142,612.4389142e-9
612.4599079,612.4599079e-9
612.4809004,612.4809004e-9
612.5018918,612.5018918e-9
612.5228821,612.5228821e-9
612.5438712,612.5438712e-9
612.5648592,612.5648592e-9
612.585846,612.585846e-9
612.6068317,612.6068317e-9
612.6278163,612.6278163e-9
612.6487997,612.6487997e-9
612.669782,612.669782e-9
612.6907632,612.6907632e-9
612.7117432,612.7117432e-9
612.7327221,612.7327221e-9
612.7536999,612.7536999e-9
612.7746765,612.7746765e-9
612.795652,612.795652e-9
612.8166264,612.8166264e-9
612.8375996,612.8375996e-9
612.8585717,612.8585717e-9
612.8795426,612.8795426e-9
612.9005124,612.9005124e-9
612.9214811,612.9214811e-9
612.9424486,612.9424486e-9
612.963415,612.963415e-9
612.9843803,612.9843803e-9
613.0053444,613.0053444e-9
613.0263074,613.0263074e-9
613.0472693,613.0472693e-9
613.06823,613.06823e-9
613.0891896,613.0891896e-9
613.110148,613.110148e-9
613.1311053,613.1311053e-9
613.1520615,613.1520615e-9
613.1730166,613.1730166e-9
613.1939705,613.1939705e-9
613.2149232,613.2149232e-9
613.2358749,613.2358749e-9
613.2568254,613.2568254e-9
613.2777748,613.2777748e-9
613.298723,613.298723e-9
613.3196701,613.3196701e-9
613.340616,613.340616e-9
613.3615609,613.3615609e-9
613.3825045,613.3825045e-9
613.4034471,613.4034471e-9
613.4243885,613.4243885e-9
613.4453288,613.4453288e-9
613.4662679,613.4662679e-9
613.4872059,613.4872059e-9
613.5081428,613.5081428e-9
613.5290785,613.5290785e-9
613.5500131,613.5500131e-9
613.5709466,613.5709466e-9
613.5918789,613.5918789e-9
613.6128101,613.6128101e-9
613.6337402,613.6337402e-9
613.6546691,613.6546691e-9
613.6755969,613.6755969e-9
613.6965235,613.6965235e-9
613.717449,613.717449e-9
613.7383734,613.7383734e-9
613.7592967,613.7592967e-9
613.7802188,613.7802188e-9
613.8011397,613.8011397e-9
613.8220596,613.8220596e-9
613.8429783,613.8429783e-9
613.8638958,613.8638958e-9
613.8848123,613.8848123e-9
613.9057276,613.9057276e-9
613.9266417,613.9266417e-9
613.9475547,613.9475547e-9
613.9684666,613.9684666e-9
613.9893774,613.9893774e-9
614.010287,614.010287e-9
614.0311954,614.0311954e-9
614.0521028,614.0521028e-9
614.073009,614.073009e-9
614.0939141,614.0939141e-9
614.114818,614.114818e-9
614.1357208,614.1357208e-9
614.1566225,614.1566225e-9
614.177523,614.177523e-9
614.1984224,614.1984224e-9
614.2193206,614.2193206e-9
614.2402177,614.2402177e-9
614.2611137,614.2611137e-9
614.2820086,614.2820086e-9
614.3029023,614.3029023e-9
614.3237949,614.3237949e-9
614.3446863,614.3446863e-9
614.3655766,614.3655766e-9
614.3864658,614.3864658e-9
614.4073538,614.4073538e-9
614.4282407,614.4282407e-9
614.4491265,614.4491265e-9
614.4700111,614.4700111e-9
614.4908946,614.4908946e-9
614.5117769,614.5117769e-9
614.5326581,614.5326581e-9
614.5535382,614.5535382e-9
614.5744172,614.5744172e-9
614.595295,614.595295e-9
614.6161716,614.6161716e-9
614.6370472,614.6370472e-9
614.6579216,614.6579216e-9
614.6787949,614.6787949e-9
614.699667,614.699667e-9
614.720538,614.720538e-9
614.7414078,614.7414078e-9
614.7622766,614.7622766e-9
614.7831442,614.7831442e-9
614.8040106,614.8040106e-9
614.8248759,614.8248759e-9
614.8457401,614.8457401e-9
614.8666031,614.8666031e-9
614.8874651,614.8874651e-9
614.9083258,614.9083258e-9
614.9291855,614.9291855e-9
614.950044,614.950044e-9
614.9709013,614.9709013e-9
614.9917576,614.9917576e-9
615.0126127,615.0126127e-9
615.0334666,615.0334666e-9
615.0543194,615.0543194e-9
615.0751711,615.0751711e-9
615.0960217,615.0960217e-9
615.1168711,615.1168711e-9
615.1377194,615.1377194e-9
615.1585665,615.1585665e-9
615.1794125,615.1794125e-9
615.2002574,615.2002574e-9
615.2211011,615.2211011e-9
615.2419437,615.2419437e-9
615.2627852,615.2627852e-9
615.2836255,615.2836255e-9
615.3044647,615.3044647e-9
615.3253028,615.3253028e-9
615.3461397,615.3461397e-9
615.3669755,615.3669755e-9
615.3878101,615.3878101e-9
615.4086436,615.4086436e-9
615.429476,615.429476e-9
615.4503073,615.4503073e-9
615.4711374,615.4711374e-9
615.4919663,615.4919663e-9
615.5127942,615.5127942e-9
615.5336209,615.5336209e-9
615.5544464,615.5544464e-9
615.5752709,615.5752709e-9
615.5960942,615.5960942e-9
615.6169163,615.6169163e-9
615.6377373,615.6377373e-9
615.6585572,615.6585572e-9
615.679376,615.679376e-9
615.7001936,615.7001936e-9
615.7210101,615.7210101e-9
615.7418254,615.7418254e-9
615.7626396,615.7626396e-9
615.7834527,615.7834527e-9
615.8042646,615.8042646e-9
615.8250754,615.8250754e-9
615.8458851,615.8458851e-9
615.8666936,615.8666936e-9
615.887501,615.887501e-9
615.9083072,615.9083072e-9
615.9291124,615.9291124e-9
615.9499163,615.9499163e-9
615.9707192,615.9707192e-9
615.9915209,615.9915209e-9
616.0123215,616.0123215e-9
616.0331209,616.0331209e-9
616.0539192,616.0539192e-9
616.0747164,616.0747164e-9
616.0955124,616.0955124e-9
616.1163073,616.1163073e-9
616.1371011,616.1371011e-9
616.1578937,616.1578937e-9
616.1786852,616.1786852e-9
616.1994756,616.1994756e-9
616.2202648,616.2202648e-9
616.2410529,616.2410529e-9
616.2618398,616.2618398e-9
616.2826256,616.2826256e-9
616.3034103,616.3034103e-9
616.3241938,616.3241938e-9
616.3449762,616.3449762e-9
616.3657575,616.3657575e-9
616.3865376,616.3865376e-9
616.4073166,616.4073166e-9
616.4280945,616.4280945e-9
616.4488712,616.4488712e-9
616.4696468,616.4696468e-9
616.4904212,616.4904212e-9
616.5111946,616.5111946e-9
616.5319667,616.5319667e-9
616.5527378,616.5527378e-9
616.5735077,616.5735077e-9
616.5942765,616.5942765e-9
616.6150441,616.6150441e-9
616.6358106,616.6358106e-9
616.656576,616.656576e-9
616.6773402,616.6773402e-9
616.6981033,616.6981033e-9
616.7188653,616.7188653e-9
616.7396261,616.7396261e-9
616.7603858,616.7603858e-9
616.7811443,616.7811443e-9
616.8019017,616.8019017e-9
616.822658,616.822658e-9
616.8434132,616.8434132e-9
616.8641672,616.8641672e-9
616.8849201,616.8849201e-9
616.9056718,616.9056718e-9
616.9264224,616.9264224e-9
616.9471719,616.9471719e-9
616.9679202,616.9679202e-9
616.9886674,616.9886674e-9
617.0094134,617.0094134e-9
617.0301584,617.0301584e-9
617.0509021,617.0509021e-9
617.0716448,617.0716448e-9
617.0923863,617.0923863e-9
617.1131267,617.1131267e-9
617.1338659,617.1338659e-9
617.154604,617.154604e-9
617.175341,617.175341e-9
617.1960768,617.1960768e-9
617.2168115,617.2168115e-9
617.2375451,617.2375451e-9
617.2582775,617.2582775e-9
617.2790088,617.2790088e-9
617.299739,617.299739e-9
617.320468,617.320468e-9
617.3411959,617.3411959e-9
617.3619226,617.3619226e-9
617.3826483,617.3826483e-9
617.4033727,617.4033727e-9
617.4240961,617.4240961e-9
617.4448183,617.4448183e-9
617.4655394,617.4655394e-9
617.4862593,617.4862593e-9
617.5069781,617.5069781e-9
617.5276958,617.5276958e-9
617.5484123,617.5484123e-9
617.5691277,617.5691277e-9
617.5898419,617.5898419e-9
617.610555,617.610555e-9
617.631267,617.631267e-9
617.6519779,617.6519779e-9
617.6726876,617.6726876e-9
617.6933962,617.6933962e-9
617.7141036,617.7141036e-9
617.7348099,617.7348099e-9
617.7555151,617.7555151e-9
617.7762191,617.7762191e-9
617.796922,617.796922e-9
617.8176238,617.8176238e-9
617.8383244,617.8383244e-9
617.8590239,617.8590239e-9
617.8797223,617.8797223e-9
617.9004195,617.9004195e-9
617.9211156,617.9211156e-9
617.9418105,617.9418105e-9
617.9625043,617.9625043e-9
617.983197,617.983197e-9
618.0038885,618.0038885e-9
618.0245789,618.0245789e-9
618.0452682,618.0452682e-9
618.0659563,618.0659563e-9
618.0866433,618.0866433e-9
618.1073292,618.1073292e-9
618.1280139,618.1280139e-9
618.1486975,618.1486975e-9
618.16938,618.16938e-9
618.1900613,618.1900613e-9
618.2107415,618.2107415e-9
618.2314205,618.2314205e-9
618.2520984,618.2520984e-9
618.2727752,618.2727752e-9
618.2934508,618.2934508e-9
618.3141253,618.3141253e-9
618.3347987,618.3347987e-9
618.3554709,618.3554709e-9
618.376142,618.376142e-9
618.396812,618.396812e-9
618.4174808,618.4174808e-9
618.4381485,618.4381485e-9
618.4588151,618.4588151e-9
618.4794805,618.4794805e-9
618.5001448,618.5001448e-9
618.5208079,618.5208079e-9
618.5414699,618.5414699e-9
618.5621308,618.5621308e-9
618.5827905,618.5827905e-9
618.6034491,618.6034491e-9
618.6241066,618.6241066e-9
618.6447629,618.6447629e-9
618.6654181,618.6654181e-9
618.6860722,618.6860722e-9
618.7067251,618.7067251e-9
618.7273769,618.7273769e-9
618.7480275,618.7480275e-9
618.768677,618.768677e-9
618.7893254,618.7893254e-9
618.8099727,618.8099727e-9
618.8306188,618.8306188e-9
618.8512638,618.8512638e-9
618.8719076,618.8719076e-9
618.8925503,618.8925503e-9
618.9131919,618.9131919e-9
618.9338323,618.9338323e-9
618.9544716,618.9544716e-9
618.9751097,618.9751097e-9
618.9957468,618.9957468e-9
619.0163826,619.0163826e-9
619.0370174,619.0370174e-9
619.057651,619.057651e-9
619.0782835,619.0782835e-9
619.0989148,619.0989148e-9
619.119545,619.119545e-9
619.1401741,619.1401741e-9
619.160802,619.160802e-9
619.1814288,619.1814288e-9
619.2020545,619.2020545e-9
619.222679,619.222679e-9
619.2433024,619.2433024e-9
619.2639247,619.2639247e-9
619.2845458,619.2845458e-9
619.3051658,619.3051658e-9
619.3257846,619.3257846e-9
619.3464024,619.3464024e-9
619.3670189,619.3670189e-9
619.3876344,619.3876344e-9
619.4082487,619.4082487e-9
619.4288619,619.4288619e-9
619.4494739,619.4494739e-9
619.4700848,619.4700848e-9
619.4906945,619.4906945e-9
619.5113032,619.5113032e-9
619.5319107,619.5319107e-9
619.552517,619.552517e-9
619.5731222,619.5731222e-9
619.5937263,619.5937263e-9
619.6143293,619.6143293e-9
619.6349311,619.6349311e-9
619.6555318,619.6555318e-9
619.6761313,619.6761313e-9
619.6967297,619.6967297e-9
619.717327,619.717327e-9
619.7379231,619.7379231e-9
619.7585181,619.7585181e-9
619.779112,619.779112e-9
619.7997047,619.7997047e-9
619.8202963,619.8202963e-9
619.8408867,619.8408867e-9
619.8614761,619.8614761e-9
619.8820642,619.8820642e-9
619.9026513,619.9026513e-9
619.9232372,619.9232372e-9
619.943822,619.943822e-9
619.9644056,619.9644056e-9
619.9849881,619.9849881e-9
620.0055695,620.0055695e-9
620.0261497,620.0261497e-9
620.0467288,620.0467288e-9
620.0673068,620.0673068e-9
620.0878836,620.0878836e-9
620.1084593,620.1084593e-9
620.1290338,620.1290338e-9
620.1496073,620.1496073e-9
620.1701795,620.1701795e-9
620.1907507,620.1907507e-9
620.2113207,620.2113207e-9
620.2318896,620.2318896e-9
620.2524573,620.2524573e-9
620.2730239,620.2730239e-9
620.2935894,620.2935894e-9
620.3141537,620.3141537e-9
620.3347169,620.3347169e-9
620.355279,620.355279e-9
620.3758399,620.3758399e-9
620.3963997,620.3963997e-9
620.4169583,620.4169583e-9
620.4375159,620.4375159e-9
620.4580722,620.4580722e-9
620.4786275,620.4786275e-9
620.4991816,620.4991816e-9
620.5197346,620.5197346e-9
620.5402864,620.5402864e-9
620.5608371,620.5608371e-9
620.5813867,620.5813867e-9
620.6019351,620.6019351e-9
620.6224824,620.6224824e-9
620.6430285,620.6430285e-9
620.6635736,620.6635736e-9
620.6841175,620.6841175e-9
620.7046602,620.7046602e-9
620.7252018,620.7252018e-9
620.7457423,620.7457423e-9
620.7662816,620.7662816e-9
620.7868199,620.7868199e-9
620.8073569,620.8073569e-9
620.8278929,620.8278929e-9
620.8484277,620.8484277e-9
620.8689613,620.8689613e-9
620.8894939,620.8894939e-9
620.9100253,620.9100253e-9
620.9305555,620.9305555e-9
620.9510846,620.9510846e-9
620.9716126,620.9716126e-9
620.9921395,620.9921395e-9
621.0126652,621.0126652e-9
621.0331898,621.0331898e-9
621.0537132,621.0537132e-9
621.0742355,621.0742355e-9
621.0947567,621.0947567e-9
621.1152767,621.1152767e-9
621.1357956,621.1357956e-9
621.1563134,621.1563134e-9
621.17683,621.17683e-9
621.1973455,621.1973455e-9
621.2178599,621.2178599e-9
621.2383731,621.2383731e-9
621.2588852,621.2588852e-9
621.2793961,621.2793961e-9
621.2999059,621.2999059e-9
621.3204146,621.3204146e-9
621.3409221,621.3409221e-9
621.3614286,621.3614286e-9
621.3819338,621.3819338e-9
621.402438,621.402438e-9
621.422941,621.422941e-9
621.4434428,621.4434428e-9
621.4639435,621.4639435e-9
621.4844431,621.4844431e-9
621.5049416,621.5049416e-9
621.5254389,621.5254389e-9
621.5459351,621.5459351e-9
621.5664301,621.5664301e-9
621.5869241,621.5869241e-9
621.6074168,621.6074168e-9
621.6279085,621.6279085e-9
621.648399,621.648399e-9
621.6688883,621.6688883e-9
621.6893766,621.6893766e-9
621.7098637,621.7098637e-9
621.7303496,621.7303496e-9
621.7508345,621.7508345e-9
621.7713182,621.7713182e-9
621.7918007,621.7918007e-9
621.8122821,621.8122821e-9
621.8327624,621.8327624e-9
621.8532416,621.8532416e-9
621.8737196,621.8737196e-9
621.8941964,621.8941964e-9
621.9146722,621.9146722e-9
621.9351468,621.9351468e-9
621.9556203,621.9556203e-9
621.9760926,621.9760926e-9
621.9965638,621.9965638e-9
622.0170338,622.0170338e-9
622.0375028,622.0375028e-9
622.0579706,622.0579706e-9
622.0784372,622.0784372e-9
622.0989027,622.0989027e-9
622.0483475,622.0483475e-9
622.0701082,622.0701082e-9
622.0918677,622.0918677e-9
622.113626,622.113626e-9
622.1353832,622.1353832e-9
622.1571392,622.1571392e-9
622.1788941,622.1788941e-9
622.2006478,622.2006478e-9
622.2224003,622.2224003e-9
622.2441517,622.2441517e-9
622.2659019,622.2659019e-9
622.2876509,622.2876509e-9
622.3093988,622.3093988e-9
622.3311455,622.3311455e-9
622.3528911,622.3528911e-9
622.3746355,622.3746355e-9
622.3963787,622.3963787e-9
622.4181208,622.4181208e-9
622.4398617,622.4398617e-9
622.4616015,622.4616015e-9
622.4833401,622.4833401e-9
622.5050775,622.5050775e-9
622.5268137,622.5268137e-9
622.5485488,622.5485488e-9
622.5702828,622.5702828e-9
622.5920156,622.5920156e-9
622.6137472,622.6137472e-9
622.6354776,622.6354776e-9
622.6572069,622.6572069e-9
622.6789351,622.6789351e-9
622.700662,622.700662e-9
622.7223878,622.7223878e-9
622.7441125,622.7441125e-9
622.765836,622.765836e-9
622.7875583,622.7875583e-9
622.8092794,622.8092794e-9
622.8309994,622.8309994e-9
622.8527183,622.8527183e-9
622.874436,622.874436e-9
622.8961525,622.8961525e-9
622.9178678,622.9178678e-9
622.939582,622.939582e-9
622.961295,622.961295e-9
622.9830069,622.9830069e-9
623.0047176,623.0047176e-9
623.0264271,623.0264271e-9
623.0481355,623.0481355e-9
623.0698427,623.0698427e-9
623.0915488,623.0915488e-9
623.1132537,623.1132537e-9
623.1349574,623.1349574e-9
623.15666,623.15666e-9
623.1783614,623.1783614e-9
623.2000616,623.2000616e-9
623.2217607,623.2217607e-9
623.2434586,623.2434586e-9
623.2651554,623.2651554e-9
623.286851,623.286851e-9
623.3085454,623.3085454e-9
623.3302387,623.3302387e-9
623.3519308,623.3519308e-9
623.3736217,623.3736217e-9
623.3953115,623.3953115e-9
623.4170001,623.4170001e-9
623.4386876,623.4386876e-9
623.4603739,623.4603739e-9
623.482059,623.482059e-9
623.503743,623.503743e-9
623.5254258,623.5254258e-9
623.5471075,623.5471075e-9
623.568788,623.568788e-9
623.5904673,623.5904673e-9
623.6121455,623.6121455e-9
623.6338225,623.6338225e-9
623.6554983,623.6554983e-9
623.677173,623.677173e-9
623.6988465,623.6988465e-9
623.7205189,623.7205189e-9
623.7421901,623.7421901e-9
623.7638601,623.7638601e-9
623.785529,623.785529e-9
623.8071967,623.8071967e-9
623.8288632,623.8288632e-9
623.8505286,623.8505286e-9
623.8721928,623.8721928e-9
623.8938559,623.8938559e-9
623.9155178,623.9155178e-9
623.9371785,623.9371785e-9
623.9588381,623.9588381e-9
623.9804965,623.9804965e-9
624.0021538,624.0021538e-9
624.0238099,624.0238099e-9
624.0454648,624.0454648e-9
624.0671186,624.0671186e-9
624.0887712,624.0887712e-9
624.1104226,624.1104226e-9
624.1320729,624.1320729e-9
624.153722,624.153722e-9
624.17537,624.17537e-9
624.1970167,624.1970167e-9
624.2186624,624.2186624e-9
624.2403068,624.2403068e-9
624.2619502,624.2619502e-9
624.2835923,624.2835923e-9
624.3052333,624.3052333e-9
624.3268731,624.3268731e-9
624.3485118,624.3485118e-9
624.3701493,624.3701493e-9
624.3917856,624.3917856e-9
624.4134208,624.4134208e-9
624.4350548,624.4350548e-9
624.4566876,624.4566876e-9
624.4783193,624.4783193e-9
624.4999498,624.4999498e-9
624.5215792,624.5215792e-9
624.5432074,624.5432074e-9
624.5648345,624.5648345e-9
624.5864603,624.5864603e-9
624.608085,624.608085e-9
624.6297086,624.6297086e-9
624.651331,624.651331e-9
624.6729522,624.6729522e-9
624.6945723,624.6945723e-9
624.7161912,624.7161912e-9
624.7378089,624.7378089e-9
624.7594255,624.7594255e-9
624.7810409,624.7810409e-9
624.8026552,624.8026552e-9
624.8242683,624.8242683e-9
624.8458802,624.8458802e-9
624.867491,624.867491e-9
624.8891006,624.8891006e-9
624.9107091,624.9107091e-9
624.9323164,624.9323164e-9
624.9539225,624.9539225e-9
624.9755274,624.9755274e-9
624.9971312,624.9971312e-9
625.0187339,625.0187339e-9
625.0403354,625.0403354e-9
625.0619357,625.0619357e-9
625.0835348,625.0835348e-9
625.1051328,625.1051328e-9
625.1267296,625.1267296e-9
625.1483253,625.1483253e-9
625.1699198,625.1699198e-9
625.1915132,625.1915132e-9
625.2131053,625.2131053e-9
625.2346964,625.2346964e-9
625.2562862,625.2562862e-9
625.2778749,625.2778749e-9
625.2994624,625.2994624e-9
625.3210488,625.3210488e-9
625.342634,625.342634e-9
625.3642181,625.3642181e-9
625.385801,625.385801e-9
625.4073827,625.4073827e-9
625.4289632,625.4289632e-9
625.4505426,625.4505426e-9
625.4721209,625.4721209e-9
625.493698,625.493698e-9
625.5152739,625.5152739e-9
625.5368486,625.5368486e-9
625.5584222,625.5584222e-9
625.5799946,625.5799946e-9
625.6015659,625.6015659e-9
625.623136,625.623136e-9
625.644705,625.644705e-9
625.6662727,625.6662727e-9
625.6878394,625.6878394e-9
625.7094048,625.7094048e-9
625.7309691,625.7309691e-9
625.7525322,625.7525322e-9
625.7740942,625.7740942e-9
625.795655,625.795655e-9
625.8172147,625.8172147e-9
625.8387731,625.8387731e-9
625.8603305,625.8603305e-9
625.8818866,625.8818866e-9
625.9034416,625.9034416e-9
625.9249955,625.9249955e-9
625.9465481,625.9465481e-9
625.9680996,625.9680996e-9
625.98965,625.98965e-9
626.0111992,626.0111992e-9
626.0327472,626.0327472e-9
626.0542941,626.0542941e-9
626.0758398,626.0758398e-9
626.0973843,626.0973843e-9
626.1189277,626.1189277e-9
626.1404699,626.1404699e-9
626.162011,626.162011e-9
626.1835509,626.1835509e-9
626.2050896,626.2050896e-9
626.2266272,626.2266272e-9
626.2481636,626.2481636e-9
626.2696988,626.2696988e-9
626.2912329,626.2912329e-9
626.3127658,626.3127658e-9
626.3342976,626.3342976e-9
626.3558282,626.3558282e-9
626.3773576,626.3773576e-9
626.3988859,626.3988859e-9
626.420413,626.420413e-9
626.4419389,626.4419389e-9
626.4634637,626.4634637e-9
626.4849874,626.4849874e-9
626.5065098,626.5065098e-9
626.5280311,626.5280311e-9
626.5495513,626.5495513e-9
626.5710702,626.5710702e-9
626.5925881,626.5925881e-9
626.6141047,626.6141047e-9
626.6356202,626.6356202e-9
626.6571345,626.6571345e-9
626.6786477,626.6786477e-9
626.7001597,626.7001597e-9
626.7216705,626.7216705e-9
626.7431802,626.7431802e-9
626.7646887,626.7646887e-9
626.7861961,626.7861961e-9
626.8077023,626.8077023e-9
626.8292073,626.8292073e-9
626.8507112,626.8507112e-9
626.8722139,626.8722139e-9
626.8937155,626.8937155e-9
626.9152158,626.9152158e-9
626.9367151,626.9367151e-9
626.9582131,626.9582131e-9
626.97971,626.97971e-9
627.0012058,627.0012058e-9
627.0227003,627.0227003e-9
627.0441938,627.0441938e-9
627.065686,627.065686e-9
627.0871771,627.0871771e-9
627.108667,627.108667e-9
627.1301558,627.1301558e-9
627.1516434,627.1516434e-9
627.1731298,627.1731298e-9
627.1946151,627.1946151e-9
627.2160992,627.2160992e-9
627.2375822,627.2375822e-9
627.259064,627.259064e-9
627.2805446,627.2805446e-9
627.3020241,627.3020241e-9
627.3235024,627.3235024e-9
627.3449796,627.3449796e-9
627.3664555,627.3664555e-9
627.3879304,627.3879304e-9
627.409404,627.409404e-9
627.4308765,627.4308765e-9
627.4523479,627.4523479e-9
627.473818,627.473818e-9
627.495287,627.495287e-9
627.5167549,627.5167549e-9
627.5382216,627.5382216e-9
627.5596871,627.5596871e-9
627.5811515,627.5811515e-9
627.6026147,627.6026147e-9
627.6240767,627.6240767e-9
627.6455376,627.6455376e-9
627.6669973,627.6669973e-9
627.6884559,627.6884559e-9
627.7099133,627.7099133e-9
627.7313695,627.7313695e-9
627.7528246,627.7528246e-9
627.7742785,627.7742785e-9
627.7957312,627.7957312e-9
627.8171828,627.8171828e-9
627.8386332,627.8386332e-9
627.8600825,627.8600825e-9
627.8815306,627.8815306e-9
